,id
28426,31051
28427,5343
28428,17241
28429,29445
28430,61329
28431,3184
28432,44396
28433,1793
28434,17371
28435,3895
28436,39497
28437,12031
28438,22948
28439,84250
28440,63575
28441,46576
28442,24194
28443,921
28444,25488
28445,63022
28446,63025
28447,11316
28448,15238
28449,68970
28450,14569
28451,8682
28452,66416
28453,78115
28454,5978
28455,37758
28456,11333
28457,46383
28458,77606
28459,1910
28460,10689
28461,52407
28462,13768
28463,9884
28464,48575
28465,289
28466,45188
28467,7080
28468,43704
28469,18108
28470,32615
28471,28068
28472,6997
28473,27827
28474,14319
28475,79483
28476,55550
28477,7685
28478,55055
28479,56907
28480,45314
28481,70330
28482,12026
28483,45882
28484,14917
28485,7509
28486,221
28487,17441
28488,47211
28489,3761
28490,75339
28491,45145
28492,29410
28493,3816
28494,11583
28495,80773
28496,71409
28497,47439
28498,7824
28499,6364
28500,16390
28501,65441
28502,65459
28503,42300
28504,17535
28505,16900
28506,57985
28507,53747
28508,76645
28509,70206
28510,50259
28511,57694
28512,24999
28513,62377
28514,22144
28515,70604
28516,55323
28517,43081
28518,81407
28519,52578
28520,59489
28521,57641
28522,12614
28523,73557
28524,74924
28525,32503
28526,33315
28527,2362
28528,25288
28529,64749
28530,75872
28531,21586
28532,4181
28533,1690
28534,5614
28535,41896
28536,74040
28537,20258
28538,66784
28539,30399
28540,8322
28541,32639
28542,20762
28543,45879
28544,1537
28545,31859
28546,64348
28547,70709
28548,31556
28549,71662
28550,46121
28551,50021
28552,46122
28553,30648
28554,53279
28555,82300
28556,46128
28557,18213
28558,13521
28559,39104
28560,75042
28561,42499
28562,78120
28563,69087
28564,16389
28565,42023
28566,11798
28567,34489
28568,66685
28569,46130
28570,69282
28571,66041
28572,75357
28573,68263
28574,583
28575,16032
28576,77402
28577,76695
28578,9415
28579,69855
28580,58506
28581,81669
28582,15982
28583,46470
28584,73764
28585,33371
28586,25061
28587,50754
28588,44104
28589,49624
28590,57388
28591,18007
28592,59443
28593,16845
28594,8202
28595,42525
28596,42521
28597,20063
28598,71129
28599,75777
28600,75777
28601,3612
28602,61917
28603,58105
28604,5317
28605,43654
28606,15148
28607,52362
28608,38661
28609,80483
28610,57030
28611,76987
28612,25523
28613,61712
28614,54664
28615,34779
28616,49309
28617,62964
28618,47064
28619,83812
28620,11699
28621,27326
28622,57951
28623,10556
28624,73838
28625,7975
28626,39099
28627,9220
28628,9269
28629,7234
28630,30726
28631,83943
28632,1908
28633,53138
28634,79712
28635,69702
28636,31603
28637,83123
28638,49553
28639,59002
28640,65223
28641,61097
28642,14139
28643,20746
28644,25121
28645,25161
28646,24298
28647,4495
28648,17
28649,7397
28650,57050
28651,19563
28652,78169
28653,8335
28654,72950
28655,43545
28656,42054
28657,5156
28658,58360
28659,29146
28660,18171
28661,40476
28662,64169
28663,72456
28664,67991
28665,67990
28666,76208
28667,72619
28668,1633
28669,13531
28670,34312
28671,34955
28672,3079
28673,61680
28674,38137
28675,48079
28676,64629
28677,9912
28678,42409
28679,71742
28680,34376
28681,47592
28682,13465
28683,14824
28684,18816
28685,22727
28686,5914
28687,10448
28688,14843
28689,30828
28690,78516
28691,9861
28692,1631
28693,19385
28694,7484
28695,12574
28696,64144
28697,9931
28698,17997
28699,12393
28700,70902
28701,43409
28702,30455
28703,67871
28704,31420
28705,60640
28706,44489
28707,46046
28708,44490
28709,48072
28710,1292
28711,57204
28712,58904
28713,75544
28714,77304
28715,65313
28716,49452
28717,62218
28718,62053
28719,51776
28720,70268
28721,79816
28722,8256
28723,65908
28724,71055
28725,56
28726,13815
28727,27557
28728,27528
28729,76658
28730,66805
28731,35839
28732,59603
28733,52288
28734,67926
28735,14665
28736,80728
28737,49007
28738,76136
28739,48087
28740,9927
28741,84393
28742,20219
28743,41838
28744,63333
28745,73120
28746,67329
28747,72236
28748,56680
28749,51987
28750,5241
28751,79317
28752,30051
28753,33251
28754,72445
28755,38071
28756,80878
28757,66162
28758,53904
28759,39254
28760,51227
28761,41210
28762,25534
28763,10725
28764,42744
28765,77697
28766,75026
28767,9885
28768,62726
28769,68571
28770,55141
28771,48441
28772,28879
28773,16579
28774,14286
28775,8026
28776,51376
28777,40011
28778,38199
28779,11096
28780,50965
28781,20381
28782,41335
28783,7320
28784,1719
28785,7030
28786,62662
28787,36497
28788,53914
28789,12549
28790,9543
28791,27184
28792,16700
28793,9904
28794,66386
28795,74004
28796,74375
28797,76822
28798,14023
28799,6636
28800,6636
28801,7240
28802,75862
28803,18622
28804,44048
28805,51554
28806,47283
28807,12801
28808,1985
28809,51714
28810,84195
28811,21094
28812,64576
28813,65118
28814,44204
28815,32890
28816,16433
28817,14400
28818,13471
28819,48694
28820,69788
28821,32412
28822,49167
28823,6511
28824,736
28825,63270
28826,29166
28827,66108
28828,47603
28829,54325
28830,55702
28831,49543
28832,45076
28833,57994
28834,1163
28835,64139
28836,67410
28837,50963
28838,47996
28839,66392
28840,7690
28841,21810
28842,3477
28843,46069
28844,13786
28845,9737
28846,21421
28847,7756
28848,11796
28849,4846
28850,17326
28851,37570
28852,16235
28853,54194
28854,33388
28855,13516
28856,25579
28857,3745
28858,18202
28859,9359
28860,15509
28861,1104
28862,14981
28863,17568
28864,35689
28865,7486
28866,19162
28867,224
28868,20121
28869,6357
28870,84435
28871,27611
28872,17383
28873,12943
28874,1080
28875,11479
28876,3551
28877,19319
28878,17750
28879,5937
28880,12480
28881,910
28882,8028
28883,11765
28884,10630
28885,12409
28886,5477
28887,11931
28888,8199
28889,35514
28890,11187
28891,12306
28892,23672
28893,69461
28894,56582
28895,62422
28896,3945
28897,29838
28898,38490
28899,42912
28900,53692
28901,8517
28902,47524
28903,79810
28904,9437
28905,7318
28906,9681
28907,23618
28908,13057
28909,66000
28910,18935
28911,49781
28912,26390
28913,18674
28914,45935
28915,15481
28916,7094
28917,31513
28918,11023
28919,66485
28920,6064
28921,4614
28922,9197
28923,8114
28924,13526
28925,12722
28926,14541
28927,17353
28928,18901
28929,20215
28930,7418
28931,16922
28932,16288
28933,14523
28934,18741
28935,83879
28936,8852
28937,59456
28938,57744
28939,12812
28940,6334
28941,12058
28942,7637
28943,5822
28944,1339
28945,18096
28946,4011
28947,12139
28948,78973
28949,13998
28950,20626
28951,29438
28952,24205
28953,19727
28954,9811
28955,2294
28956,16050
28957,18387
28958,433
28959,15483
28960,3138
28961,13349
28962,14939
28963,19600
28964,2144
28965,35900
28966,30476
28967,31557
28968,7589
28969,38935
28970,69454
28971,79621
28972,4694
28973,73622
28974,73180
28975,16361
28976,30159
28977,72964
28978,64516
28979,71467
28980,78409
28981,37839
28982,50696
28983,66802
28984,70250
28985,13062
28986,24078
28987,24079
28988,80971
28989,20674
28990,5415
28991,34013
28992,46347
28993,84223
28994,14677
28995,53740
28996,50899
28997,17963
28998,57406
28999,41915
29000,34074
29001,53553
29002,83922
29003,11249
29004,56813
29005,50864
29006,68921
29007,14516
29008,3607
29009,1261
29010,38649
29011,20967
29012,27915
29013,29412
29014,27757
29015,21343
29016,83955
29017,65722
29018,1090
29019,8318
29020,32204
29021,47303
29022,83452
29023,5584
29024,40102
29025,57743
29026,40688
29027,48507
29028,52724
29029,2155
29030,48750
29031,59917
29032,25372
29033,4944
29034,43023
29035,70773
29036,66447
29037,3721
29038,18584
29039,37509
29040,43852
29041,75064
29042,53417
29043,72831
29044,66330
29045,18884
29046,3756
29047,50800
29048,55596
29049,41593
29050,55321
29051,83481
29052,65056
29053,58221
29054,12898
29055,8154
29056,82607
29057,7306
29058,37533
29059,81226
29060,42073
29061,69766
29062,1016
29063,39107
29064,57623
29065,21969
29066,68401
29067,49381
29068,10479
29069,48435
29070,83642
29071,4541
29072,11223
29073,76226
29074,23228
29075,20123
29076,14820
29077,14469
29078,2420
29079,5695
29080,13820
29081,17179
29082,8176
29083,72832
29084,767
29085,2232
29086,51382
29087,401
29088,52586
29089,67957
29090,38636
29091,52441
29092,79389
29093,44806
29094,45880
29095,37084
29096,69458
29097,69459
29098,34088
29099,54215
29100,79857
29101,49160
29102,13632
29103,54771
29104,1887
29105,38775
29106,1358
29107,4960
29108,28181
29109,22067
29110,70384
29111,59391
29112,18235
29113,78095
29114,14953
29115,51846
29116,52220
29117,66529
29118,64419
29119,56682
29120,75074
29121,39228
29122,70210
29123,76473
29124,76168
29125,74369
29126,11008
29127,59452
29128,63444
29129,77115
29130,32037
29131,44968
29132,40672
29133,36870
29134,3389
29135,69024
29136,46189
29137,77565
29138,12551
29139,56440
29140,39339
29141,15886
29142,44016
29143,55268
29144,63508
29145,34554
29146,47466
29147,79308
29148,59566
29149,46212
29150,50999
29151,71938
29152,60119
29153,69692
29154,59578
29155,68178
29156,49897
29157,44151
29158,43416
29159,58593
29160,47844
29161,71848
29162,47838
29163,71564
29164,37104
29165,78874
29166,12543
29167,14659
29168,72184
29169,54784
29170,72688
29171,59070
29172,65843
29173,51476
29174,11296
29175,32125
29176,79181
29177,5503
29178,19100
29179,3803
29180,73
29181,6725
29182,51513
29183,14994
29184,51514
29185,66843
29186,62405
29187,51708
29188,79742
29189,33359
29190,59393
29191,78831
29192,5216
29193,79591
29194,54225
29195,30879
29196,16394
29197,11567
29198,70681
29199,28224
29200,49281
29201,35978
29202,59704
29203,35761
29204,72482
29205,1067
29206,9090
29207,75242
29208,16500
29209,29122
29210,36677
29211,71091
29212,80579
29213,45927
29214,56873
29215,74012
29216,71115
29217,52948
29218,83387
29219,66166
29220,82457
29221,50618
29222,75424
29223,44862
29224,76195
29225,18536
29226,53406
29227,7010
29228,49669
29229,59223
29230,67608
29231,53576
29232,64014
29233,13624
29234,59524
29235,25255
29236,79393
29237,16861
29238,61873
29239,6257
29240,42847
29241,80381
29242,55246
29243,56887
29244,12698
29245,58580
29246,64037
29247,65372
29248,65110
29249,64779
29250,71026
29251,76113
29252,12124
29253,70791
29254,59008
29255,75841
29256,47185
29257,75792
29258,3141
29259,23594
29260,65785
29261,74649
29262,80240
29263,69122
29264,32299
29265,50054
29266,69145
29267,78509
29268,10634
29269,8967
29270,66233
29271,6436
29272,28475
29273,7501
29274,70265
29275,15320
29276,81017
29277,80205
29278,39274
29279,58542
29280,23530
29281,83817
29282,81944
29283,44922
29284,15864
29285,27675
29286,47265
29287,70279
29288,68476
29289,68296
29290,64751
29291,55463
29292,58633
29293,50996
29294,37662
29295,15526
29296,16847
29297,74229
29298,37278
29299,13868
29300,53845
29301,60705
29302,30190
29303,49503
29304,35637
29305,24983
29306,68151
29307,68791
29308,1044
29309,17344
29310,21105
29311,80146
29312,61470
29313,53862
29314,76191
29315,75762
29316,81278
29317,66494
29318,74559
29319,12093
29320,38197
29321,79668
29322,80437
29323,48852
29324,51013
29325,57188
29326,26822
29327,46388
29328,65845
29329,48667
29330,7109
29331,75342
29332,79073
29333,17251
29334,39918
29335,59926
29336,39711
29337,39715
29338,39712
29339,81263
29340,61038
29341,81317
29342,16634
29343,60588
29344,82672
29345,32915
29346,15456
29347,82992
29348,42558
29349,71304
29350,71291
29351,71308
29352,73154
29353,34428
29354,78312
29355,46163
29356,686
29357,40398
29358,54034
29359,54039
29360,54033
29361,71256
29362,14240
29363,76289
29364,54036
29365,54035
29366,83644
29367,81656
29368,81221
29369,83645
29370,75981
29371,10192
29372,45321
29373,31860
29374,60663
29375,2317
29376,4205
29377,10743
29378,14310
29379,14980
29380,42995
29381,49812
29382,63379
29383,2331
29384,51456
29385,9567
29386,64478
29387,57060
29388,78954
29389,81360
29390,50826
29391,47576
29392,76993
29393,75273
29394,77159
29395,79254
29396,74478
29397,53832
29398,44757
29399,1938
29400,1938
29401,10987
29402,78244
29403,35820
29404,83631
29405,1235
29406,63150
29407,19134
29408,11802
29409,243
29410,20456
29411,39272
29412,42783
29413,48320
29414,40803
29415,32161
29416,7285
29417,25041
29418,10370
29419,7152
29420,75034
29421,80154
29422,22190
29423,2073
29424,14338
29425,14221
29426,12910
29427,10065
29428,8577
29429,795
29430,76669
29431,57439
29432,69273
29433,29500
29434,80962
29435,23167
29436,20436
29437,18122
29438,15924
29439,70072
29440,79918
29441,51774
29442,10616
29443,31818
29444,4446
29445,74827
29446,77958
29447,76653
29448,80324
29449,43275
29450,10565
29451,43487
29452,36914
29453,64622
29454,3469
29455,6055
29456,2175
29457,8579
29458,875
29459,44501
29460,4840
29461,436
29462,29781
29463,55613
29464,55224
29465,49783
29466,13684
29467,42528
29468,36090
29469,70720
29470,45277
29471,19072
29472,6753
29473,18395
29474,22358
29475,54234
29476,59520
29477,66569
29478,31149
29479,17128
29480,19526
29481,17443
29482,14358
29483,11635
29484,12123
29485,5520
29486,9751
29487,81073
29488,70486
29489,27084
29490,20587
29491,23066
29492,23778
29493,24203
29494,24490
29495,6940
29496,186
29497,8897
29498,31387
29499,14291
29500,22846
29501,45881
29502,29560
29503,7385
29504,73847
29505,70918
29506,64143
29507,72830
29508,6517
29509,3100
29510,261
29511,61073
29512,63290
29513,79610
29514,33362
29515,21995
29516,65301
29517,2857
29518,3202
29519,10993
29520,73743
29521,43567
29522,6771
29523,15918
29524,6610
29525,36873
29526,54478
29527,23607
29528,1648
29529,11586
29530,10344
29531,45430
29532,54181
29533,56626
29534,5600
29535,15762
29536,7946
29537,14609
29538,12949
29539,685
29540,17523
29541,8689
29542,38814
29543,51155
29544,51003
29545,59012
29546,67140
29547,18141
29548,74437
29549,74501
29550,62985
29551,51107
29552,52679
29553,44462
29554,59083
29555,50574
29556,9990
29557,5414
29558,48955
29559,83488
29560,46006
29561,71937
29562,47193
29563,68885
29564,69558
29565,56871
29566,18381
29567,60916
29568,81582
29569,50866
29570,70314
29571,6767
29572,10069
29573,69317
29574,76478
29575,23768
29576,6144
29577,2143
29578,15720
29579,42263
29580,72020
29581,62904
29582,63417
29583,64297
29584,64295
29585,63394
29586,63711
29587,64068
29588,64600
29589,67596
29590,71005
29591,62903
29592,63584
29593,71522
29594,30036
29595,84215
29596,32288
29597,7977
29598,22004
29599,56587
29600,4316
29601,19121
29602,12482
29603,46813
29604,27846
29605,64676
29606,71547
29607,71119
29608,49387
29609,34167
29610,40503
29611,38021
29612,25780
29613,25779
29614,64216
29615,41072
29616,60358
29617,68691
29618,80097
29619,63278
29620,44246
29621,37409
29622,50941
29623,30042
29624,63590
29625,10120
29626,77345
29627,76395
29628,52258
29629,26689
29630,77143
29631,42285
29632,76276
29633,76721
29634,24138
29635,50942
29636,78124
29637,53467
29638,65871
29639,78868
29640,22678
29641,26838
29642,73845
29643,8856
29644,64028
29645,25397
29646,54201
29647,12353
29648,65383
29649,70308
29650,79003
29651,1721
29652,67738
29653,59988
29654,73740
29655,81313
29656,70372
29657,19848
29658,69804
29659,69239
29660,10585
29661,60222
29662,82464
29663,71939
29664,25546
29665,81932
29666,80131
29667,57732
29668,72825
29669,51736
29670,69311
29671,46325
29672,61180
29673,81579
29674,71645
29675,50346
29676,47040
29677,66434
29678,61288
29679,48879
29680,80286
29681,72702
29682,50134
29683,42898
29684,2271
29685,73654
29686,79926
29687,57280
29688,19922
29689,74428
29690,10620
29691,51312
29692,41904
29693,81058
29694,39080
29695,70232
29696,80627
29697,60519
29698,84399
29699,32475
29700,77539
29701,68053
29702,57913
29703,51396
29704,13539
29705,54602
29706,59071
29707,71618
29708,57692
29709,80733
29710,81266
29711,11626
29712,75640
29713,42067
29714,1055
29715,15709
29716,74999
29717,62743
29718,20732
29719,19017
29720,10077
29721,65703
29722,71464
29723,12590
29724,50253
29725,50073
29726,72408
29727,72234
29728,58510
29729,75755
29730,10519
29731,13644
29732,6190
29733,9089
29734,71218
29735,42293
29736,34011
29737,32945
29738,73005
29739,37203
29740,63692
29741,69807
29742,80516
29743,74986
29744,50332
29745,53257
29746,68713
29747,69371
29748,69372
29749,75158
29750,66795
29751,70739
29752,42274
29753,81215
29754,2493
29755,66273
29756,49051
29757,80760
29758,53761
29759,62928
29760,50583
29761,57364
29762,8501
29763,8273
29764,61903
29765,15037
29766,69557
29767,52745
29768,8172
29769,40336
29770,71004
29771,65688
29772,48650
29773,78306
29774,10986
29775,80720
29776,3943
29777,16178
29778,12446
29779,43998
29780,43999
29781,84047
29782,66147
29783,57548
29784,18692
29785,53016
29786,72191
29787,39686
29788,78328
29789,50408
29790,41639
29791,18630
29792,15470
29793,3842
29794,62737
29795,50281
29796,47616
29797,67507
29798,84277
29799,344
29800,344
29801,24201
29802,57359
29803,58813
29804,65929
29805,67527
29806,45512
29807,79963
29808,63168
29809,5132
29810,30161
29811,11702
29812,70573
29813,47068
29814,47751
29815,47750
29816,80325
29817,74180
29818,71270
29819,58242
29820,59901
29821,68900
29822,40258
29823,39957
29824,31901
29825,25114
29826,47680
29827,42283
29828,59968
29829,77609
29830,73704
29831,75929
29832,13394
29833,36233
29834,75707
29835,83056
29836,41717
29837,66412
29838,18872
29839,53364
29840,51222
29841,74909
29842,74910
29843,68752
29844,57496
29845,18652
29846,8542
29847,1559
29848,43810
29849,4127
29850,5818
29851,19459
29852,67177
29853,55519
29854,46312
29855,75524
29856,16961
29857,45938
29858,72578
29859,2755
29860,5845
29861,42721
29862,56649
29863,56658
29864,77005
29865,38663
29866,73757
29867,66528
29868,69293
29869,47180
29870,66086
29871,52984
29872,83069
29873,54168
29874,65986
29875,67684
29876,48974
29877,36100
29878,42704
29879,67423
29880,66254
29881,69450
29882,82440
29883,70857
29884,1649
29885,50053
29886,62613
29887,66997
29888,48663
29889,60799
29890,65853
29891,61775
29892,79036
29893,9356
29894,6209
29895,5330
29896,9077
29897,12291
29898,15345
29899,17135
29900,9299
29901,38720
29902,73011
29903,18851
29904,41993
29905,66936
29906,60624
29907,76162
29908,74539
29909,65585
29910,58965
29911,3973
29912,14450
29913,2707
29914,29817
29915,65587
29916,59698
29917,6665
29918,1251
29919,28437
29920,70228
29921,31148
29922,7339
29923,4802
29924,33218
29925,73437
29926,16039
29927,234
29928,37419
29929,35636
29930,66255
29931,45589
29932,78058
29933,53723
29934,44377
29935,61692
29936,63142
29937,51844
29938,41550
29939,71779
29940,69332
29941,72899
29942,74498
29943,47272
29944,67212
29945,38473
29946,11994
29947,14042
29948,8220
29949,16663
29950,6982
29951,12096
29952,10178
29953,12251
29954,4596
29955,33139
29956,11634
29957,7024
29958,50495
29959,6340
29960,79108
29961,12731
29962,1211
29963,49161
29964,76260
29965,53679
29966,59453
29967,62567
29968,39528
29969,12022
29970,41547
29971,43463
29972,12906
29973,43663
29974,54217
29975,63090
29976,25298
29977,8290
29978,59217
29979,79028
29980,72742
29981,60453
29982,61174
29983,35046
29984,18238
29985,32520
29986,71194
29987,76318
29988,48971
29989,9431
29990,2367
29991,9354
29992,83946
29993,803
29994,40707
29995,5106
29996,29726
29997,27177
29998,65080
29999,47162
30000,77436
30001,47334
30002,76612
30003,47309
30004,66505
30005,48611
30006,1901
30007,24445
30008,18048
30009,72104
30010,52554
30011,18945
30012,46047
30013,9617
30014,27299
30015,32056
30016,51591
30017,32390
30018,23809
30019,13379
30020,71682
30021,14288
30022,60907
30023,7576
30024,18847
30025,71984
30026,76372
30027,56581
30028,41419
30029,76354
30030,34091
30031,61069
30032,70701
30033,66361
30034,38126
30035,69462
30036,59486
30037,20253
30038,72776
30039,44529
30040,54744
30041,82848
30042,65867
30043,5500
30044,49857
30045,74908
30046,60196
30047,43770
30048,74206
30049,45174
30050,75786
30051,53488
30052,82371
30053,61495
30054,79380
30055,64460
30056,75734
30057,43010
30058,18117
30059,11651
30060,66655
30061,39157
30062,16710
30063,3134
30064,50136
30065,72155
30066,37407
30067,29318
30068,33391
30069,67563
30070,67575
30071,45221
30072,69010
30073,15601
30074,7119
30075,9126
30076,6848
30077,12694
30078,43273
30079,2216
30080,5011
30081,20141
30082,587
30083,32002
30084,13017
30085,36321
30086,71233
30087,81687
30088,81617
30089,63620
30090,9240
30091,32903
30092,10054
30093,68223
30094,52013
30095,31798
30096,4413
30097,32399
30098,63750
30099,31607
30100,31607
30101,83593
30102,66564
30103,15193
30104,22536
30105,12727
30106,7288
30107,17797
30108,64122
30109,17724
30110,5384
30111,82195
30112,83581
30113,72183
30114,78775
30115,59565
30116,46340
30117,63761
30118,81259
30119,82347
30120,46433
30121,59260
30122,37245
30123,59396
30124,42232
30125,13420
30126,11210
30127,53647
30128,75971
30129,46432
30130,65764
30131,43675
30132,67116
30133,8726
30134,1697
30135,61352
30136,52861
30137,19962
30138,528
30139,52654
30140,80000
30141,72779
30142,60882
30143,44155
30144,51188
30145,47862
30146,48823
30147,39014
30148,61930
30149,55687
30150,6389
30151,64007
30152,15224
30153,84053
30154,63843
30155,76568
30156,66747
30157,67547
30158,67548
30159,67554
30160,69142
30161,75372
30162,22777
30163,4657
30164,13152
30165,30750
30166,31130
30167,31129
30168,11279
30169,41913
30170,13695
30171,59078
30172,70877
30173,63747
30174,31127
30175,72201
30176,35000
30177,23377
30178,45534
30179,69065
30180,52776
30181,77021
30182,53183
30183,71241
30184,15266
30185,74442
30186,6590
30187,46888
30188,49056
30189,51434
30190,16965
30191,29132
30192,1975
30193,80996
30194,40556
30195,13877
30196,18699
30197,47212
30198,51989
30199,5233
30200,42489
30201,50368
30202,57718
30203,49896
30204,62730
30205,45134
30206,61586
30207,84076
30208,36805
30209,39121
30210,59286
30211,50906
30212,20320
30213,54375
30214,78661
30215,65522
30216,76496
30217,30734
30218,10865
30219,12687
30220,14525
30221,388
30222,55495
30223,82366
30224,25640
30225,13027
30226,33604
30227,69570
30228,65715
30229,22167
30230,77293
30231,66063
30232,83909
30233,75956
30234,69298
30235,32746
30236,61673
30237,58508
30238,76398
30239,65211
30240,81066
30241,33366
30242,13948
30243,76969
30244,8870
30245,51759
30246,17650
30247,43769
30248,15027
30249,18557
30250,69583
30251,36236
30252,19955
30253,57330
30254,76882
30255,68955
30256,43705
30257,53599
30258,48981
30259,71715
30260,78045
30261,46105
30262,5377
30263,50025
30264,16616
30265,9319
30266,50098
30267,71289
30268,70227
30269,48325
30270,60473
30271,51952
30272,64523
30273,71853
30274,73756
30275,29712
30276,471
30277,14822
30278,62644
30279,78459
30280,8266
30281,25056
30282,63578
30283,63323
30284,63474
30285,51276
30286,70338
30287,74680
30288,47054
30289,70671
30290,6068
30291,34904
30292,43365
30293,13691
30294,43507
30295,54476
30296,6666
30297,60839
30298,73403
30299,27049
30300,62459
30301,82452
30302,80659
30303,83310
30304,54955
30305,63461
30306,67088
30307,67615
30308,76432
30309,82816
30310,5034
30311,59193
30312,59196
30313,78676
30314,59195
30315,60520
30316,17700
30317,7781
30318,63136
30319,56453
30320,9314
30321,10948
30322,25284
30323,73238
30324,477
30325,15736
30326,34631
30327,42983
30328,11747
30329,1138
30330,4353
30331,29181
30332,29182
30333,37851
30334,74617
30335,78552
30336,11577
30337,62803
30338,62794
30339,70100
30340,42682
30341,73565
30342,59384
30343,53571
30344,80058
30345,59010
30346,57986
30347,71667
30348,61928
30349,80905
30350,36298
30351,44653
30352,48540
30353,53716
30354,40862
30355,73746
30356,49874
30357,56845
30358,58901
30359,25906
30360,61781
30361,35930
30362,32796
30363,26776
30364,26777
30365,26778
30366,26779
30367,26780
30368,46089
30369,23342
30370,75215
30371,21237
30372,66544
30373,79964
30374,59358
30375,69399
30376,49113
30377,60702
30378,50311
30379,20836
30380,44722
30381,60269
30382,27003
30383,57081
30384,57438
30385,56944
30386,3913
30387,43768
30388,41840
30389,3737
30390,73447
30391,52762
30392,44911
30393,65533
30394,72749
30395,72567
30396,48722
30397,69582
30398,6934
30399,63232
30400,73451
30401,72519
30402,69213
30403,69090
30404,81399
30405,13021
30406,22291
30407,83591
30408,52369
30409,52366
30410,42674
30411,18372
30412,75284
30413,19227
30414,59691
30415,69695
30416,60044
30417,47384
30418,71275
30419,70440
30420,76305
30421,48738
30422,62773
30423,65776
30424,32557
30425,79123
30426,7988
30427,61534
30428,61362
30429,70280
30430,79589
30431,44460
30432,18306
30433,23357
30434,77211
30435,2541
30436,20233
30437,12444
30438,14842
30439,52548
30440,76725
30441,50895
30442,64809
30443,65393
30444,67906
30445,1759
30446,75641
30447,62658
30448,71649
30449,53390
30450,18556
30451,58683
30452,55282
30453,52792
30454,83950
30455,7912
30456,76808
30457,72775
30458,30829
30459,39628
30460,66803
30461,1412
30462,60538
30463,65356
30464,8965
30465,68018
30466,64220
30467,30849
30468,81785
30469,29923
30470,60658
30471,82111
30472,10828
30473,78269
30474,84448
30475,49293
30476,76788
30477,15875
30478,49727
30479,81859
30480,48785
30481,18312
30482,82458
30483,56754
30484,57222
30485,33305
30486,63468
30487,57512
30488,7615
30489,68807
30490,76837
30491,57782
30492,70131
30493,83357
30494,65835
30495,62697
30496,67698
30497,47458
30498,12848
30499,27753
30500,27753
30501,190
30502,34243
30503,31606
30504,31605
30505,19178
30506,64229
30507,25093
30508,9876
30509,66868
30510,81366
30511,3284
30512,79391
30513,23483
30514,84021
30515,63256
30516,3059
30517,34714
30518,12597
30519,18162
30520,4561
30521,62498
30522,47960
30523,47497
30524,57902
30525,68739
30526,11741
30527,1436
30528,14584
30529,14341
30530,75725
30531,6121
30532,75663
30533,66026
30534,74837
30535,17745
30536,59051
30537,25033
30538,37847
30539,9584
30540,76801
30541,81087
30542,71354
30543,25923
30544,11861
30545,49605
30546,16682
30547,65296
30548,64542
30549,81122
30550,58994
30551,73265
30552,26159
30553,66365
30554,63942
30555,64091
30556,64180
30557,70636
30558,59835
30559,59836
30560,35154
30561,78827
30562,26368
30563,20790
30564,23408
30565,10909
30566,525
30567,51715
30568,41836
30569,52233
30570,82008
30571,15852
30572,12358
30573,81742
30574,12700
30575,4737
30576,28498
30577,63697
30578,20017
30579,15934
30580,3580
30581,15347
30582,81409
30583,51837
30584,19150
30585,43076
30586,71141
30587,40739
30588,71405
30589,8895
30590,36871
30591,41994
30592,68647
30593,75996
30594,73802
30595,7290
30596,51677
30597,15392
30598,23811
30599,49133
30600,13984
30601,8496
30602,60827
30603,66133
30604,64457
30605,50962
30606,12084
30607,10298
30608,76236
30609,71681
30610,41047
30611,61539
30612,52275
30613,67481
30614,71032
30615,4393
30616,8023
30617,16781
30618,66758
30619,36755
30620,3121
30621,73580
30622,16740
30623,62369
30624,38568
30625,68697
30626,78217
30627,47986
30628,24693
30629,31184
30630,14398
30631,64149
30632,3038
30633,74009
30634,10959
30635,13727
30636,16465
30637,31958
30638,57998
30639,42503
30640,45797
30641,2342
30642,10454
30643,62380
30644,80772
30645,84449
30646,41466
30647,67211
30648,67136
30649,63763
30650,45906
30651,55731
30652,69768
30653,439
30654,29355
30655,50829
30656,81608
30657,20010
30658,62792
30659,62796
30660,62806
30661,72440
30662,80413
30663,5260
30664,18105
30665,47366
30666,5207
30667,18194
30668,751
30669,24514
30670,75290
30671,15527
30672,60253
30673,66324
30674,48418
30675,74177
30676,83040
30677,83385
30678,77202
30679,32713
30680,82966
30681,2262
30682,64555
30683,60254
30684,83386
30685,520
30686,3262
30687,81105
30688,75125
30689,68267
30690,74418
30691,71279
30692,47992
30693,34940
30694,48857
30695,47168
30696,18767
30697,78563
30698,46998
30699,72396
30700,60153
30701,1955
30702,13995
30703,2023
30704,72566
30705,68692
30706,49152
30707,47133
30708,73075
30709,46257
30710,25103
30711,33209
30712,16743
30713,47931
30714,38597
30715,58162
30716,35173
30717,41238
30718,53122
30719,53123
30720,44096
30721,3648
30722,23347
30723,2105
30724,13751
30725,13819
30726,6628
30727,19172
30728,5335
30729,6790
30730,6582
30731,25485
30732,79609
30733,37181
30734,2682
30735,10826
30736,19066
30737,9109
30738,77422
30739,33142
30740,51050
30741,69683
30742,54608
30743,83476
30744,45903
30745,50588
30746,13677
30747,17369
30748,9736
30749,8969
30750,1896
30751,17060
30752,4056
30753,68836
30754,21354
30755,17808
30756,46527
30757,14116
30758,24086
30759,43495
30760,11179
30761,63374
30762,52952
30763,74358
